
轮播频道,#genre#
星球大战7,http://pcdownaliyun.titan.mgtv.com/mp4/2016/dianying/xqdz7yljx_34310/ECC3C8D98E0AE9D594FDA5B49A8798AF_20160414_1_1_718.mp4?arange=0&pm=v84E7Yfr1WeXH8chu1bFA4e4C53MVdw1iXI78jf329~P8~LuZ_3rREtbPvsFWf3hl4aGruFb5RaWnu9qpX4UwgOTyGapHNnj0CQmL8IuQzRitLhPkndxnLgKaUzlY4thUHMRVhquu6o3RUfpAmgYlt7ah2XILBibhHD6PLRuE578ZVCP8Oxtc8rVJ6un69vIqER4dasSnEbS5RLD6ujIdMvC2noCYB4AorIAp1mtxZFuE8dJG5vrLQ6Ion4ozVTdRqX_mG5B3f0k9eI1fN2GPchdBqOaFsWba3QTK9lPheIFBVxaAryCHzMMIqgYjzByyoi9mJlih0Ox9YSbEVRP999Q_m8s6TNVrM_23KBNivS_DKVSSgAeDXOeGd9nI1gRrB7TIIJQqPc5wzAj0E9~wizDzt8-&vcdn=0&scid=25021&wsiphost=local
灵魂战车,http://pcdownyf.titan.mgtv.com/mp4/2016/dianying/elqs_8265/1D876574BCF95D9B9536BB1555CD3107_20160711_1_1_718.mp4?血十三#http://youku.cdn-tudou.com/20180619/6475_4c69c4f3/1000k/hls/index.m3u8
九门提督,http://youku.cdn-tudou.com/20180622/6551_38164fb5/1000k/hls/index.m3u8
狂妃千寻2,http://vip.kuyun99.com/ppvod/C76511B72F8563813F51F03ED751B01A.m3u8
甜蜜的人生,http://youku.cdn-tudou.com/20180628/6657_f04916fd/1000k/hls/index.m3u8
目光所及,http://youku.cdn-tudou.com/20180630/6678_f1288d02/1000k/hls/index.m3u8
迷失地铁,http://youku.cdn-tudou.com/20180630/6677_93e12080/1000k/hls/index.m3u8
红尘囧探刘小唐2,http://youku.com-www-163.com/20180704/16765_4dbee4d2/1000k/hls/index.m3u8
李毅大帝,http://youku.cdn-tudou.com/20180703/6717_d627ac6f/1000k/hls/index.m3u8
命运速递,http://youku.cdn-tudou.com/20180628/6655_ad87dde0/1000k/hls/index.m3u8
西小河的夏天,http://youku.cdn-tudou.com/20180627/6641_344eddc1/1000k/hls/index.m3u8
一大圣伏妖,http://youku.cdn-tudou.com/20180524/6112_40cff5be/1000k/hls/index.m3u8
女访客,http://youku.cdn-tudou.com/20180601/6219_2acdcff9/1000k/hls/index.m3u8
胜者为王,http://youku.cdn-tudou.com/20180418/5188_e861c3a0/1000k/hls/index.m3u8
天蓬元帅之女儿国,http://video.fjhps.com/ppvod/88E9F281DBC0D4A8185C8BF78106E0C3.m3u8
红尘囧探刘小唐,http://youku.cdn-tudou.com/20180520/6059_61d87900/1000k/hls/index.m3u8
天蓬元帅之大闹天宫,http://youku.cdn-tudou.com/20180519/6042_f30caf24/1000k/hls/index.m3u8
决战龙门,http://hao.czybjz.com/ppvod/2AE7E8143A9D1C511004D86E07C41FC9.m3u8
超凡跨次元,http://youku.cdn-tudou.com/20180517/6014_cb702e20/1000k/hls/index.m3u8
拐个弯儿遇见你,http://youku.cdn-tudou.com/20180514/5896_11003807/1000k/hls/index.m3u8
德州风云之我是一条鱼,http://vip.kuyun99.com/ppvod/A63A7744F6D45F10C891B27F38E0E61A.m3u8
热舞校花团,http://163.com-www-letv.com/20180503/152_3f1e5f3e/1000k/hls/index.m3u8
七杀的夏日,http://vip.kuyun99.com/ppvod/089F8E564A10A8263555EEB47F340716.m3u8
王者联盟,http://vip.kuyun99.com/ppvod/3CAB28C8EF7D2794F31BD7D9AAF22DF1.m3u8
我的前桌是学霸,http://youku.cdn-tudou.com/20180511/5867_6915713b/1000k/hls/index.m3u8
天降奇谋,http://163.com-www-letv.com/20180510/511_f9b15aef/1000k/hls/index.m3u8
伏魔大师,http://vip888.kuyun99.com/ppvod/DBA083D0CBB98905D8969476F515A99A.m3u8
箫魂传3之禁忌书,http://youku.cdn-tudou.com/20180525/6127_dc5a1c4d/1000k/hls/index.m3u8
秘术世界之玉莲,http://163.com-www-letv.com/20180510/508_1cf27463/1000k/hls/index.m3u8
上古神兵：觉醒,http://youku.cdn-tudou.com/20180514/5899_044d9b38/1000k/hls/index.m3u8
理想之路,http://youku.cdn-tudou.com/20180529/6161_f98ae754/1000k/hls/index.m3u8
渠首欢歌,http://youku.cdn-tudou.com/20180528/6154_fd8969f1/1000k/hls/index.m3u8
壹号别墅,http://youku.cdn-tudou.com/20180524/6104_6220bb14/1000k/hls/index.m3u8
全境警戒,http://youku.cdn-tudou.com/20180523/6096_2409ba7d/1000k/hls/index.m3u8
任性的硬币,http://youku.cdn-tudou.com/20180523/6086_ccaddeb8/1000k/hls/index.m3u8
青春24秒,http://vip.kuyun99.com/ppvod/F5214200F0B9E06FBC8F22D52BB04D91.m3u8
魔方,http://163.com-www-letv.com/20180507/332_3926ad3d/1000k/hls/index.m3u8
西北风云,http://youku.cdn1-letv.com/20180507/10667_ad44cc37/1000k/hls/index.m3u8
罪途1之死亡列车,http://vip.kuyun99.com/ppvod/DE3E1508811272B4DE46931EEDC68ECC.m3u8
西关大屋,http://vip.kuyun99.com/ppvod/FA34D035B61741EAE3577BA47B3E1B0B.m3u8
透明情人,http://youku.cdn-tudou.com/20180512/5877_632580cd/1000k/hls/index.m3u8
极限拯救,http://youku.cdn-tudou.com/20180512/5873_02b3cffb/1000k/hls/index.m3u8
古惑青春,http://youku.cdn-tudou.com/20180511/5860_287e8e5c/1000k/hls/index.m3u8
笑澳江湖,http://163.com-www-letv.com/20180510/512_5b3c473a/1000k/hls/index.m3u8
少女密码,http://163.com-www-letv.com/20180509/460_91add3b3/1000k/hls/index.m3u8
金三角大营救,http://vip.kuyun99.com/ppvod/39B4CB65602EBB99F14BD9372F7DAFCA.m3u8
超级战舰,http://youku.com-youku.com/20171224/ewMvj2UP/800kb/hls/index.m3u8
香港大营救,http://163.com-www-letv.com/20180504/161_b7b73adf/1000k/hls/index.m3u8
胆笑心惊,http://163.com-www-letv.com/20180505/250_6bf4423a/1000k/hls/index.m3u8
灵妖鉴之盘丝小仙,http://163.com-www-letv.com/20180505/253_68b47e31/1000k/hls/index.m3u8
一生所爱,http://163.com-www-letv.com/20180507/284_43808cff/1000k/hls/index.m3u8
御猫展昭,http://163.com-www-letv.com/20180507/287_1d4552d6/1000k/hls/index.m3u8
尬情少女,http://163.com-www-letv.com/20180507/279_f9d6d7d0/1000k/hls/index.m3u8
遇见你，遇见你,http://163.com-www-letv.com/20180502/102_b1bdc23f/1000k/hls/index.m3u8
激情飞车,http://163.com-www-letv.com/20180502/95_b1c8d57a/1000k/hls/index.m3u8
特种使命之绿色军团,http://163.com-www-letv.com/20180502/99_cb111687/1000k/hls/index.m3u8
公路美人,http://chyd-wsvod.wasu.tv/data13/ott/344/2015-05/28/1432782476341_377935/playlist.m3u8
寻梦环游记,http://videos.fjhps.com//ppvod/49E9245BB2AA86960C5A0BD78B91C40D.m3u8
极限特工,http://videos.fjhps.com//ppvod/7CAB8A3FC3C098CB33189249E3EDBD5C.m3u8
神奇女侠,http://cdn.okokyun.com/20170908/1GlPcj2V/hls/index.m3u8
解放·终局营救,https://ll1.zhengzhuji.com/hls/20200212/de95223fa9534c6c9f133fcb550eb670/index.m3u8
嵩山武僧,https://www.gentaji.com/20200205/DsH3vz38/index.m3u8
天衣小裁缝,https://www.gentaji.com/20200207/5wvtZ7PE/index.m3u8
奇葩遗嘱,https://www.gentaji.com/20200214/4dolQ0k0/index.m3u8
八百彪兵奔北坡,https://www.gentaji.com/20200216/2hTE57RU/index.m3u8
搏击者,https://www.gentaji.com/20200215/UrU3YfEi/index.m3u8
突袭之丛林脱险,https://www.gentaji.com/20200121/iN7q5i8H/index.m3u8
终结者6黑暗命运,http://videotiantian.gslawyerunion.com/20200114/AsZa43CA/hls/index.m3u8?wsSecret=653b60c4c237075c2b83ce08e460b073&wsTime=1581507365077
利刃出鞘,http://videotiantian.gslawyerunion.com/20200208/9oQHUSCB/hls/index.m3u8?wsSecret=e6e4df2bcd1becd533b1e5b64c66a39b&wsTime=1581387344177
姜子牙,http://videotiantian.gslawyerunion.com/20191107/8gGUki3Q/hls/index.m3u8?wsSecret=72a2f47229173b32a5c3320e3d428461&wsTime=1577364410988
法医宋慈2020,http://videotiantian.gslawyerunion.com/20200208/yMEzl4LC/2500kb/hls/index.m3u8?wsSecret=ad2e925c9bdbc65ec4f4332f6eaa88c4&wsTime=1581507573121
致命复仇,http://videotiantian.gslawyerunion.com/20200210/fHaDBslf/hls/index.m3u8?wsSecret=9c8b5ffdbc14627cdd2e4db20a529abe&wsTime=1581505962066 
天堂任务,https://meng.wuyou-zuida.com/20200205/25702_eeab29b5/index.m3u8
外星人事件,https://www.gentaji.com/20200128/NdtpFAev/index.m3u8
狄仁杰探案,https://www.nmgxwhz.com:65/20200112/0ihvkh58/index.m3u8#https://hong.tianzhen-zuida.com/20200112/18409_7f269329/index.m3u8
特种兵王3之战天娇,https://us-4.wl-cdn.com/hls/20200211/335afc96327cba79ba0214904701a1ef/index.m3u8
挑灯斩蛇录,https://cn7.kankia.com/hls/20200110/9210a283feb93ab71ab8773e9e873918/1578647555/index.m3u8
灭狼行动,https://cn7.kankia.com/hls/20200105/123fefa48ca681303d68e65be966b20b/1578216268/index.m3u8#https://meng.wuyou-zuida.com/20200105/25064_78ad97ba/index.m3u8
辛弃疾1162,https://cn7.kankia.com/hls/20200102/b43842f434d822b9c8e61333989f5b90/1577957887/index.m3u8
十字追杀令3,https://youku.cdn7-okzy.com/20191112/15762_50b83450/1000k/hls/index.m3u8
地雷战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a90c788a458e40508615d711b8aae1af/850.m3u8
地道战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/312e39c68cc441feb79d1c2d7e16cbbd/850.m3u8
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
红牡丹,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/921b8081b58b4c2f81fb233b6c8e89ac/850.m3u8
侦察兵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/3e4727a0fca34aa8b9774472a4908eaf/850.m3u8
三毛流浪记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b9ce94c233b043bebe30340f09868ed1/850.m3u8
红色娘子军,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2ea3b03b3a414303b830f92579243001/850.m3u8
五朵金花,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ae639196cf3949368c1b05776bb1d4fa/850.m3u8
洪湖赤卫队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2a58afdece3342eaac927648a2cccabd/850.m3u8
狼牙山五壮士,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/71c649af833c43a9b61e4f5c913bbd6b/850.m3u8
海鹰,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/00f88e15028648cab76156c5635effe2/850.m3u8#http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/412ae4c1c5fe4150a14197c437391fe2/850.m3u8
战上海,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/e84b188d1bf7484fb4907d99827cbd45/850.m3u8
铁道游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/46d8664dacad4dbb9c790256688048dc/850.m3u8
红孩子,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/bf55b84744d64eeaaedc5ea603855597/850.m3u8
宝葫芦的秘密,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/866474add7224067877bed430d9380ab/850.m3u8
董存瑞,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b657281ba44a4b279f55ec860c12543b/850.m3u8
地下尖兵,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/188d5706e5774f06850e06e4f181c4bd/850.m3u8
三毛从军记,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/919a08437d44499b87b7b4903f2b2ae6/850.m3u8
小兵张嘎,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d8c05f3ca36d48e6b1997b523e885c5c/850.m3u8
闪闪的红星,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/b90fcf1a5425479baf3a045282a1f263/850.m3u8
祖国的花朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef10a9a9b1534fe38fd4fdfdac1ed493/850.m3u8
花儿朵朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/53a44d8649024b58b69f4468b922b8f0/850.m3u8
上甘岭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c91f7aae9b8b4c578a7d9ecdf94b9dca/850.m3u8
平原游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/180ef18dec9a4edeb9d2b520d57cfc7f/850.m3u8
神秘的旅伴,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef95b9f13e2c47b882b67ef52139786a/850.m3u8
前哨,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/1e9c4ffe4002492484c0f50235299759/850.m3u8
刘三姐,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/680e102dc8614632862cf49a236def6e/850.m3u8
赛虎,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/34505162ca0848af9e23d33ed4018088/850.m3u8
犬王,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/08d97be6d296434098297a505e2f05b5/850.m3u8
特别攻击队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/c69eed95a2cd4752850bcac109151e37/850.m3u8
举起手来-追击阿多丸,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/a1093561ad0a4071b68eeae884de01e7/850.m3u8
鸡毛信,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/41fcf9fefcf247c78e2d64c7af5d6edd/850.m3u8
马兰花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c89d105b9661464bb8c5c5f46977f6c4/850.m3u8
南征北战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9557e1bfd91b4319975dfeffcc44d6b7/850.m3u8
羊城暗哨,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/215e7a6713884bcab8cc461e245531af/850.m3u8
冰山上的来客,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c86d45b176d642738dabf9da7361653b/850.m3u8
51号兵站,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/fa6557276d644b5ea399956a6bf94e59/850.m3u8
红日,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f2ee6e22cd894be1bc8c90b19f47ae2e/850.m3u8
战火中的青春,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/be0d797e3b494f5fa1cb6d48d29643f3/850.m3u8
英雄虎胆,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b7fcd0d4ebb045fe8e653ee71b4ef8fc/850.m3u8
突破乌江,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bf8ccfff8bc949a6a2ed6bcda45eb4e2/850.m3u8
三进山城,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ee157540ff2540ada0250edf3f6a3e0a/850.m3u8
苦菜花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ec47d310d888464f8446af5e6e04ded8/850.m3u8
智取华山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ef243e3fa20544df9cc24b72ace8efa0/850.m3u8
渡江侦察记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d708e9c64aa34519af5490a793756c38/850.m3u8
奇袭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ac8b28fb66104aa7a5e3cd5a10ea986b/850.m3u8
小花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f97fb71bff5947ddaf905cc121c42ee4/850.m3u8
英雄儿女,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/479d044b7a3d465fa3a5b850d36b219c/850.m3u8
大气层消失,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/45122e56521f49b68020e3e66bc28ce8/850.m3u8
霹雳贝贝,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7accc94d5590415284af5db904e4be5a/850.m3u8
泉水叮咚,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8b039f6988a04ca8b086d35031a77204/850.m3u8
柳堡的故事,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/706b979b8a934aaab677a11c410bb119/850.m3u8
李双双,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bac928d747984ed3bd17550879522f89/850.m3u8
大闹天宫,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a57c9e5e1696486e97d229a3ddb13749/850.m3u8
柳毅传书,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/2ee71b96a3574889829e17d70b3f3c02/2000.m3u8
卷席筒,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8bebd13583e341e1b9d9e1180d36aaaa/850.m3u8
铡刀下的红梅,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/6f0817bfbedd42c682d9152abd5402a3/850.m3u8
墙头马上,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c45285c6b2ac46a58d49c9351b18e369/850.m3u8
花为媒,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/48da40a19746409997717371a80fd9e6/2000.m3u8
牛郎织女,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/adc6931516694659a7b54176e4b38299/2000.m3u8
梁山伯与祝英台,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/427eb50cc6844d47bcd35d2fac737a0a/850.m3u8
铁弓缘,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/e19f3238b0ba4849aa50d6b7f1118ab9/2000.m3u8
碧玉簪,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9e90b1a2872b476b8a4f9882f9b63cde/850.m3u8
野猪林,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d2ddcbd8cdba4473a541687e683c1aca/850.m3u8
五女拜寿,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c38771a355214e97a855c213693a1153/850.m3u8
杜鹃山01,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/f468a89e0e394a718474523afe37c702/850.m3u8
杜鹃山02,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/5f76957927c5421e8bd75d0f53c95e4a/850.m3u8
红灯记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/84fd88d42e65413a90b9a8b54b685fde/850.m3u8
奇袭白虎团,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8d476d0de4a343bd8c77c8a83331fc16/850.m3u8
智取威虎山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b59e746e354d4c0baefaca2f031eec25/850.m3u8
沙家浜,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/6241c3f25a9a4dda9b05b9ba185500e0/850.m3u8
红楼梦01,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f66e935661b44ff6b80a290537d5d204/2000.m3u8
红楼梦02,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/10470613ead24f5cb435137b5f39ab98/2000.m3u8
追鱼,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/3515e586d18743be99eb6cc2004cb995/2000.m3u8
穆桂英大战洪州,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/aaa5a373d97a47d1bc95b1418b672b33/2000.m3u8
秦香莲,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f8daefadadef41989225543875268a70/2000.m3u8
望江亭,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/292e3c967f2b469e96878d6047f1cc92/2000.m3u8
王老虎抢亲,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/3b6ae81ae49f4c72b0c977023565c762/850.m3u8
女驸马,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ba29b790f8ec435ba94fc072558431f0/850.m3u8
天仙配,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/1cd056751daf430a943e63e6428c40d7/850.m3u8
李二嫂改嫁01,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/90846f6758524d78997aad89df8c37e0/850.m3u8
李二嫂改嫁02,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/47a9c8216d344c2dd45f11949dbbecb5/850.m3u8
林海雪原,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/5023f1dcc73b4090962ee31e017fb8e3/850.m3u8
万水千山,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/8804d527d9d94b818b42624730203fa9/850.m3u8
孙悟空三打白骨精,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/1e34b7a2f93d4efeaf7a583409b270cc/850.m3u8
巴黎圣母院,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/dd86918aafb042c5b51584ffcf5b0e00/850.m3u8
罗密欧与朱丽叶,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/95193e30bd454e77bc59a140f4e32ad2/850.m3u8
魂断蓝桥,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7fc704c5b2e04e65bab92b3986883ab3/850.m3u8
茜茜公主,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ffa8a73877194632b0278898f297d07b/850.m3u8
出水芙蓉,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/28f9967b04984830b3a1f6fb27561000/850.m3u8
桂河大桥,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b125a3edccb34637b336cb867e8a5d5d/850.m3u8
科幻梦工场,http://aldirect.rtmp.huya.com/backsrc/94525224-2682536056-11521404630860824576-3512313440-10057-A-0-1.m3u8
老梁说电影,http://aldirect.rtmp.huya.com/huyalive/1099531752684-1099531752684-86435821695008768-2199063628824-10057-A-0-1.m3u8
陈翔六点半,http://tx.rtmp.huya.com/huyalivehuyalive/94525224-2655537474-11405446604132450304-2704233350-10057-A-0-1.m3u8
爱情公寓,http://aldirect.rtmp.huya.com/backsrchuyalive/30765679-2523417493-10837995606589308928-2777071594-10057-A-0-1.m3u8
86版西游记,http://aldirect.rtmp.huya.com/backsrchuyalive/29141112-2689673336-11552059015043219456-3048991588-10057-A-0-1.m3u8
炊事班的故事,http://aldirect.rtmp.huya.com/huyalivehuyalive/29359996-2689642072-11551924737185677312-2847687578-10057-A-0-1.m3u8
屌丝男士,http://aldirect.rtmp.huya.com/backsrc/29106097-2689285720-11550394216999813120-2789274540-10057-A-0-1.m3u8
最佳搭档,http://al.rtmp.huya.com/backsrc/1448738224-1448738224-6222283292545122304-2789253866-10057-A-0-1.m3u8
周星星,http://aldirect.rtmp.huya.com/backsrc/94525224-2460685313-10568562945082523648-2789274524-10057-A-0-1.m3u8
港版封神榜,http://aldirect.rtmp.huya.com/backsrchuyalive/30765679-2523427569-10838038882679783424-2789253886-10057-A-0-1.m3u8
医馆笑传,http://al.rtmp.huya.com/backsrc/29359996-2689637846-11551906586653884416-2847687566-10057-A-0-1.m3u8
港版西游记,http://aldirect.rtmp.huya.com/backsrchuyalive/30765679-2550665260-10955023874743336960-2789253862-10057-A-0-1.m3u8
龙门镖局,http://aldirect.rtmp.huya.com/huyalivehuyalive/29106097-2689454638-11551119714285518848-2847687516-10057-A-0-1.m3u8
少年包青天,http://aldirect.rtmp.huya.com/backsrchuyalive/30765679-2534694464-10886429828232249344-2789253856-10057-A-0-1.m3u8#http://aldirect.rtmp.huya.com/huyalive/30765679-2534694464-10886429828232249344-2789253856-10057-A-0-1_1200.m3u8#http://aldirect.hls.huya.com/backsrc/30765679-2534694464-10886429828232249344-2789253856-10057-A-0-1.m3u8
老梁观世界,http://aldirect.rtmp.huya.com/huyalive/1099531752683-1099531752683-86435817400041472-2199063628822-10057-A-0-1.m3u8
老梁故事汇,http://aldirect.rtmp.huya.com/huyalive/1099531752682-1099531752682-86435813105074176-2199063628820-10057-A-0-1.m3u8
许氏三杰,http://aldirect.rtmp.huya.com/huyalive/1448731964-1448731964-6222256406049849344-3048991596-10057-A-0-1.m3u8
开心鬼,http://al.rtmp.huya.com/backsrc/1448686638-1448686638-6222061732362190848-2789253842-10057-A-0-1.m3u8
沈腾,http://aldirect.rtmp.huya.com/backsrc/29141112-2689675756-11552069408864075776-3048959626-10057-A-0-1.m3u8
神雕侠侣,http://aldirect.rtmp.huya.com/huyalive/29359996-2689607114-11551774593718943744-2847687530-10057-A-1525492553-1.m3u8
欢喜密探,http://aldirect.rtmp.huya.com/backsrc/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.m3u8
征服,http://aldirect.rtmp.huya.com/huyalive/29169025-2686220062-11537227316149092352-2777037828-10057-A-0-1.m3u8
武林外传,http://tx.rtmp.huya.com/huyalivehuyalive/29141112-2689670670-11552047564660408320-2847687630-10057-A-0-1.m3u8#http://aldirect.hls.huya.com/huyalive/29141112-2689670670-11552047564660408320-2847687630-10057-A-0-1.m3u8
寻秦记,http://aldirect.rtmp.huya.com/huyalive/28466698-2689658976-11551997339312848896-2789274534-10057-A-0-1_1200.m3u8
易中天品三国,http://aldirect.rtmp.huya.com/backsrchuyalive/28466698-2689661800-11552009468300492800-3048991590-10057-A-0-1.m3u8
鹿鼎记,http://aldirect.rtmp.huya.com/huyalive/94525224-2701055008-11600942924057018368-2847687618-10057-A-0-1.m3u8#http://aldirect.hls.huya.com/huyalive/94525224-2701055008-11600942924057018368-2847687618-10057-A-0-1.m3u8
家有儿女,http://aldirect.rtmp.huya.com/huyalive/29169025-2686221252-11537232427160174592-2847687508-10057-A-0-1_1200.m3u8
家有儿女2,http://aldirect.rtmp.huya.com/backsrc/29169025-2686221252-11537232427160174592-2847687508-10057-A-0-1.m3u8
历年贺岁档合辑,http://aldirect.rtmp.huya.com/huyalive/28466698-2689663056-11552014862779416576-3048959692-10057-A-0-1.m3u8
犬夜叉,http://aldirect.rtmp.huya.com/huyalive/1448737884-1448737884-6222281832256241664-2847687572-10057-A-0-1.m3u8
怀念金庸,http://aldirect.rtmp.huya.com/huyalive/29359996-2689645314-11551938661469650944-2847687586-10057-A-0-1.m3u8
宝莲灯,http://aldirect.rtmp.huya.com/huyalive/30765679-2475807952-10633514185016737792-3048959672-10057-A-0-1.m3u8
神话,http://aldirect.rtmp.huya.com/huyalive/30765679-2497712118-10727591861632892928-3049003126-10057-A-0-1.m3u8
